wind_speed,wind_direction
12.1,76.55
12.1,12.33
12.1,113.73
12.1,317.89
12.1,276.83
12.1,115.14
12.1,273.48
12.1,123.57
12.1,125.71
12.1,81.72
12.1,124.06
12.09,124.09
12.08,145.82
12.08,130.01
12.07,59.8
12.06,118.52
12.06,109.36
12.05,140.53
12.04,292.36
12.04,128.49
12.04,128.78
12.04,325.86
12.03,112.85
12.03,107.69
12.03,108.73
12.0,100.6
12.0,140.77
12.0,291.69
12.0,300.64
12.0,98.91
12.0,102.79
12.0,121.93
12.0,124.03
12.0,134.0
12.0,305.07
12.0,126.67
12.0,115.17
12.0,120.23
12.0,130.22
12.0,316.36
12.0,106.77
12.0,112.05
12.0,127.12
12.0,116.72
12.0,128.45
12.0,102.18
12.0,103.83
12.0,112.87
12.0,123.44
12.0,101.68
12.0,315.25
12.0,316.39
12.0,80.34
12.0,113.56
12.0,123.07
12.0,122.38
12.0,110.92
12.0,308.84
12.0,118.92
12.0,119.2
12.0,106.33
12.0,88.9
12.0,107.93
12.0,98.84
12.0,96.1
11.99,359.31
11.99,116.34
11.98,118.85
11.98,89.82
11.97,124.91
11.97,71.0
11.97,138.62
11.96,110.61
11.96,121.66
11.96,149.76
11.96,127.63
11.95,317.86
11.95,109.18
11.95,287.17
11.95,120.58
11.95,257.25
11.94,74.26
11.94,127.53
11.93,109.61
11.93,301.02
11.92,298.5
11.92,60.65
11.91,103.83
11.91,355.29
11.91,131.27
11.9,128.99
11.9,126.46
11.9,130.84
11.9,115.1
11.9,110.7
11.9,128.66
11.9,298.14
11.9,128.08
11.9,104.49
11.9,88.87
11.9,119.81
11.9,107.82
11.9,114.43
11.9,89.31
11.9,104.19
11.9,73.31
11.9,125.29
11.9,63.58
11.9,113.8
11.9,128.9
11.9,130.58
11.9,103.24
11.9,116.2
11.9,320.65
11.9,97.04
11.9,313.33
11.9,115.4
11.9,112.89
11.9,96.25
11.9,111.6
11.9,114.44
11.9,115.8
11.9,82.03
11.9,99.72
11.9,111.98
11.9,112.41
11.9,103.96
11.9,130.22
11.9,52.52
11.9,312.04
11.9,93.87
11.9,100.57
11.9,96.22
11.9,111.18
11.9,131.72
11.9,132.63
11.9,321.04
11.9,112.41
11.9,90.58
11.9,124.55
11.9,95.91
11.9,131.84
11.9,331.01
11.9,89.74
11.89,118.48
11.89,102.62
11.89,124.63
11.89,354.77
11.88,124.87
11.88,357.0
11.88,124.35
11.88,4.19
11.87,113.02
11.87,289.65
11.86,109.47
11.86,105.77
11.86,2.0
11.86,3.8
11.86,130.25
11.86,90.55
11.85,354.77
11.84,342.91
11.83,132.16
11.83,97.55
11.83,40.49
11.83,320.35
11.82,100.48
11.82,112.24
11.82,318.18
11.82,98.16
11.82,49.67
11.81,112.81
11.81,104.15
11.81,125.48
11.8,294.01
11.8,125.1
11.8,51.6
11.8,126.37
11.8,144.53
11.8,117.58
11.8,351.44
11.8,320.17
11.8,117.37
11.8,112.76
11.8,126.45
11.8,140.38
11.8,101.9
11.8,122.87
11.8,120.57
11.8,127.8
11.8,125.79
11.8,95.05
11.8,136.2
11.8,321.07
11.8,114.43
11.8,131.49
11.8,311.2
11.8,122.17
11.8,108.57
11.8,126.61
11.8,103.48
11.8,112.17
11.8,116.41
11.8,123.37
11.8,141.73
11.8,127.66
11.8,110.62
11.8,102.96
11.8,128.93
11.8,107.37
11.8,65.42
11.8,94.59
11.8,114.0
11.8,107.57
11.8,104.02
11.8,315.57
11.8,100.4
11.8,69.9
11.8,85.35
11.8,93.03
11.8,37.79
11.8,359.05
11.8,108.98
11.8,67.56
11.8,299.12
11.79,99.03
11.79,118.61
11.79,116.69
11.79,139.24
11.79,127.75
11.79,1.28
11.79,125.97
11.79,333.71
11.79,90.64
11.78,112.29
11.78,115.92
11.78,176.33
11.78,353.87
11.78,129.6
11.78,119.76
11.77,303.56
11.77,15.87
11.77,119.96
11.77,125.21
11.77,94.82
11.77,130.77
11.77,357.1
11.76,114.47
11.76,353.36
11.76,126.08
11.76,131.55
11.76,121.9
11.75,103.85
11.75,157.53
11.74,350.73
11.74,92.04
11.74,315.78
11.74,304.54
11.74,312.92
11.74,312.43
11.74,38.57
11.74,347.36
11.74,312.02
11.74,301.75
11.74,308.9
11.74,290.36
11.74,290.51
11.74,291.55
11.74,287.67
11.74,288.3
11.74,290.09
11.74,29.51
11.74,105.98
11.74,72.5
11.74,66.77
11.74,359.88
11.74,101.67
11.74,87.53
11.74,67.33
11.74,72.82
11.74,132.33
11.74,119.21
11.74,128.89
11.74,118.91
11.74,120.56
11.74,120.79
11.74,100.23
11.74,99.76
11.74,106.22
11.74,63.11
11.74,47.07
11.74,48.96
11.74,40.04
11.74,51.35
11.74,48.5
11.74,14.38
11.74,24.02
11.74,28.68
11.74,19.31
11.74,77.77
11.74,75.9
11.74,25.3
11.74,25.8
11.73,125.7
11.73,125.0
11.73,105.14
11.73,293.12
11.73,98.01
11.72,149.06
11.72,127.91
11.72,130.64
11.72,132.15
11.72,121.49
11.71,304.51
11.71,108.3
11.71,141.47
11.71,344.59
11.71,317.14
11.71,295.59
11.71,344.53
11.71,24.47
11.71,138.39
11.71,106.76
11.7,313.84
11.7,344.73
11.7,325.7
11.7,304.71
11.7,38.98
11.7,112.0
11.7,116.2
11.7,112.74
11.7,279.09
11.7,91.94
11.7,78.74
11.7,124.12
11.7,108.11
11.7,308.4
11.7,133.99
11.7,117.77
11.7,111.69
11.7,129.69
11.7,127.43
11.7,318.09
11.7,102.75
11.7,112.41
11.7,112.39
11.7,89.09
11.7,311.35
11.7,39.74
11.7,103.1
11.7,109.56
11.7,96.34
11.7,99.83
11.7,120.28
11.7,111.41
11.7,304.22
11.7,82.32
11.7,113.12
11.7,105.1
11.7,82.35
11.7,88.53
11.7,54.68
11.7,337.32
11.69,269.62
11.69,135.67
11.69,141.9
11.69,291.58
11.69,113.2
11.69,123.46
11.69,24.32
11.69,352.56
11.69,320.62
11.68,107.86
11.68,293.38
11.68,304.83
11.68,114.5
11.68,56.54
11.68,311.82
11.67,123.62
11.67,167.34
11.67,78.86
11.67,324.51
11.67,60.64
11.67,111.67
11.67,332.88
11.67,114.39
11.67,312.14
11.67,104.5
11.66,145.28
11.66,114.66
11.66,90.1
11.66,345.73
11.66,314.69
11.66,93.29
11.66,339.21
11.66,95.17
11.66,119.96
11.66,326.08
11.66,111.59
11.66,345.57
11.66,1.05
11.66,74.41
11.66,17.19
11.66,306.33
11.65,132.49
11.65,60.16
11.65,27.86
11.65,356.27
11.65,114.62
11.65,298.97
11.65,130.29
11.65,100.7
11.65,355.72
11.65,9.64
11.65,325.35
11.65,307.87
11.64,297.06
11.64,327.15
11.64,123.68
11.64,128.31
11.64,118.01
11.64,347.3
11.64,318.55
11.64,72.5
11.64,138.31
11.64,114.1
11.64,306.8
11.64,322.85
11.64,34.69
11.64,324.72
11.64,115.94
11.64,304.55
11.64,133.75
11.63,129.01
11.63,321.8
11.63,115.41
11.63,309.26
11.63,127.31
11.63,345.86
11.63,117.38
11.63,131.6
11.63,71.88
11.62,284.27
11.62,123.19
11.62,53.22
11.62,107.65
11.62,37.48
11.62,126.8
11.62,123.11
11.62,4.46
11.62,323.28
11.62,131.8
11.62,130.95
11.62,73.28
11.62,111.46
11.61,127.52
11.61,338.76
11.61,121.33
11.61,343.24
11.61,132.57
11.61,96.78
11.61,58.96
11.6,112.29
11.6,107.1
11.6,322.27
11.6,359.08
11.6,23.03
11.6,351.6
11.6,79.45
11.6,130.38
11.6,125.41
11.6,111.97
11.6,109.25
11.6,125.45
11.6,106.37
11.6,86.47
11.6,115.27
11.6,116.24
11.6,128.61
11.6,130.07
11.6,119.21
11.6,121.8
11.6,122.33
11.6,53.96
11.6,104.66
11.6,121.29
11.6,103.63
11.6,81.1
11.6,315.19
11.6,295.53
11.6,87.94
11.6,308.44
11.6,307.5
11.6,104.88
11.6,133.73
11.6,117.91
11.6,297.73
11.6,125.14
11.6,101.99
11.6,106.93
11.6,98.72
11.6,94.98
11.6,119.41
11.6,126.94
11.6,279.69
11.6,105.25
11.6,111.98
11.6,295.84
11.6,99.53
11.6,102.66
11.6,78.55
11.6,129.71
11.6,70.39
11.6,120.54
11.6,106.76
11.6,106.46
11.6,131.18
11.6,306.01
11.6,325.8
11.6,318.47
11.6,322.33
11.6,121.07
11.6,127.12
11.6,125.0
11.6,122.03
11.6,126.8
11.6,37.24
11.6,353.77
11.59,143.06
11.59,114.51
11.59,18.47
11.59,122.35
11.59,104.64
11.59,288.56
11.59,328.25
11.58,286.33
11.58,253.99
11.58,312.15
11.58,109.38
11.58,263.61
11.58,131.14
11.58,116.49
11.58,335.07
11.57,310.47
11.57,87.18
11.57,20.06
11.57,64.54
11.57,67.03
11.56,320.12
11.56,123.1
11.56,309.97
11.56,316.55
11.55,143.75
11.55,26.79
11.55,20.55
11.55,52.51
11.55,104.1
11.54,299.43
11.54,0.57
11.54,81.82
11.54,101.84
11.54,99.0
11.54,124.45
11.53,99.29
11.53,291.33
11.53,81.73
11.53,283.76
11.53,143.67
11.53,326.34
11.53,43.65
11.53,136.6
11.52,283.65
11.52,90.5
11.52,295.85
11.52,142.74
11.52,120.79
11.52,113.65
11.51,123.05
11.51,122.68
11.51,140.63
11.51,109.65
11.51,126.55
11.51,32.63
11.5,46.63
11.5,115.64
11.5,113.44
11.5,110.41
11.5,124.43
11.5,118.64
11.5,92.98
11.5,119.39
11.5,121.44
11.5,129.5
11.5,301.2
11.5,311.06
11.5,134.41
11.5,85.98
11.5,115.88
11.5,126.44
11.5,115.1
11.5,323.72
11.5,325.92
11.5,120.53
11.5,117.04
11.5,98.75
11.5,118.38
11.5,51.18
11.5,111.12
11.5,127.14
11.5,120.15
11.5,107.78
11.5,84.77
11.5,121.43
11.5,93.78
11.5,99.72
11.5,101.99
11.5,91.4
11.5,121.22
11.5,96.4
11.5,112.76
11.5,112.03
11.5,111.99
11.5,103.3
11.5,55.77
11.5,82.02
11.5,66.55
11.5,111.98
11.5,104.09
11.5,320.93
11.5,33.35
11.49,321.19
11.49,89.35
11.49,140.0
11.49,341.75
11.49,294.17
11.49,305.35
11.49,346.23
11.48,344.55
11.48,344.32
11.48,320.66
11.48,109.3
11.48,281.3
11.48,74.74
11.47,27.13
11.47,101.54
11.47,52.22
11.46,115.67
11.46,340.74
11.46,96.05
11.45,262.04
11.45,130.79
11.45,334.25
11.45,33.16
11.45,102.38
11.45,88.57
11.44,117.91
11.44,317.3
11.44,303.15
11.44,55.3
11.43,44.35
11.42,125.19
11.42,107.58
11.42,124.2
11.41,121.59
11.41,131.65
11.4,101.4
11.4,103.24
11.4,291.76
11.4,118.89
11.4,125.03
11.4,118.49
11.4,105.99
11.4,112.89
11.4,328.47
11.4,117.06
11.4,3.84
11.4,106.09
11.4,116.25
11.4,124.23
11.4,122.09
11.4,119.01
11.4,34.11
11.4,134.18
11.4,112.17
11.4,353.97
11.4,56.21
11.4,131.11
11.4,89.07
11.4,122.29
11.4,110.55
11.4,318.96
11.4,303.97
11.4,321.85
11.4,304.42
11.4,297.92
11.4,77.44
11.4,116.42
11.4,118.61
11.4,96.34
11.4,323.7
11.4,93.88
11.4,138.67
11.4,109.78
11.4,127.07
11.4,127.72
11.4,108.98
11.4,131.85
11.4,93.36
11.4,16.49
11.4,83.26
11.4,57.69
11.4,102.28
11.4,114.9
11.4,97.54
11.4,93.13
11.4,115.09
11.4,271.72
11.4,92.8
11.4,115.81
11.4,101.49
11.4,99.5
11.4,310.29
11.4,94.31
11.4,128.31
11.4,107.79
11.4,264.52
11.4,91.87
11.4,335.21
11.4,12.77
11.4,138.55
11.4,313.34
11.39,314.68
11.39,310.7
11.39,100.17
11.38,55.15
11.38,127.49
11.38,138.85
11.38,121.01
11.37,127.5
11.37,120.2
11.37,123.16
11.36,64.13
11.35,322.3
11.35,112.15
11.35,12.67
11.35,353.08
11.34,314.48
11.34,110.78
11.34,123.18
11.33,113.74
11.33,303.43
11.33,126.16
11.32,105.52
11.32,124.18
11.32,94.97
11.31,99.24
11.31,123.19
11.3,115.6
11.3,121.96
11.3,291.24
11.3,113.61
11.3,109.13
11.3,124.66
11.3,96.33
11.3,89.43
11.3,101.35
11.3,115.18
11.3,117.5
11.3,123.55
11.3,118.07
11.3,106.82
11.3,108.9
11.3,86.84
11.3,121.74
11.3,110.06
11.3,110.49
11.3,88.42
11.3,119.24
11.3,108.69
11.3,142.51
11.3,114.45
11.3,321.72
11.3,100.7
11.3,113.6
11.3,103.12
11.3,97.93
11.3,117.92
11.3,131.79
11.3,111.53
11.3,317.02
11.3,117.02
11.3,107.26
11.3,107.41
11.3,113.16
11.3,295.77
11.3,99.49
11.3,83.46
11.3,100.07
11.3,301.26
11.3,112.79
11.3,295.8
11.3,96.63
11.3,132.31
11.3,46.55
11.3,94.75
11.3,122.6
11.3,124.59
11.3,135.04
11.3,127.34
11.3,308.59
11.3,110.27
11.3,124.02
11.3,320.27
11.3,265.18
11.3,109.51
11.3,68.52
11.3,91.08
11.3,85.42
11.3,55.55
11.3,120.44
11.29,311.12
11.29,301.01
11.29,109.59
11.28,117.6
11.28,113.32
11.28,123.88
11.28,110.8
11.27,108.28
11.27,115.78
11.27,120.49
11.26,40.51
11.25,119.63
11.23,117.37
11.23,113.18
11.22,124.25
11.22,120.17
11.22,107.49
11.22,135.62
11.21,275.37
11.21,119.32
11.21,127.88
11.2,345.58
11.2,119.69
11.2,107.46
11.2,306.81
11.2,125.61
11.2,124.25
11.2,128.69
11.2,104.11
11.2,299.23
11.2,113.17
11.2,128.08
11.2,135.22
11.2,123.47
11.2,112.06
11.2,124.47
11.2,98.56
11.2,110.1
11.2,73.31
11.2,103.79
11.2,302.07
11.2,121.35
11.2,120.51
11.2,123.12
11.2,99.16
11.2,98.52
11.2,129.31
11.2,321.48
11.2,125.66
11.2,116.4
11.2,88.22
11.2,96.02
11.2,106.14
11.2,305.45
11.2,105.65
11.2,133.6
11.2,114.59
11.2,131.08
11.2,127.9
11.2,61.1
11.2,91.8
11.2,81.56
11.2,92.46
11.2,126.71
11.2,93.92
11.2,76.38
11.2,122.87
11.2,112.69
11.2,91.95
11.2,323.71
11.2,124.01
11.2,299.72
11.2,316.95
11.2,64.03
11.2,124.34
11.2,106.39
11.2,103.89
11.2,123.24
11.2,106.6
11.2,107.86
11.2,39.2
11.2,314.92
11.2,91.86
11.2,57.41
11.2,44.0
11.2,83.01
11.2,6.91
11.19,80.44
11.19,115.06
11.19,344.41
11.19,87.77
11.18,161.92
11.18,80.57
11.17,256.05
11.17,298.6
11.17,100.84
11.17,354.64
11.16,45.8
11.16,80.7
11.16,287.28
11.16,120.21
11.16,128.34
11.16,94.18
11.15,82.98
11.15,121.94
11.15,126.72
11.15,124.69
11.15,80.83
11.14,124.29
11.14,124.43
11.14,80.96
11.13,111.73
11.13,132.4
11.13,134.9
11.12,81.1
11.12,0.61
11.11,293.7
11.11,87.55
11.11,324.45
11.11,81.23
11.1,307.62
11.1,85.16
11.1,74.7
11.1,103.43
11.1,120.71
11.1,112.66
11.1,124.35
11.1,111.98
11.1,112.87
11.1,87.64
11.1,108.56
11.1,133.04
11.1,133.88
11.1,129.57
11.1,295.06
11.1,77.68
11.1,313.84
11.1,127.17
11.1,310.46
11.1,83.51
11.1,135.52
11.1,104.0
11.1,112.71
11.1,113.36
11.1,124.28
11.1,93.79
11.1,100.17
11.1,119.48
11.1,123.1
11.1,109.43
11.1,118.96
11.1,107.69
11.1,94.77
11.1,324.65
11.1,125.84
11.1,104.7
11.1,88.05
11.1,100.42
11.1,125.31
11.1,99.07
11.1,51.39
11.1,109.84
11.1,121.35
11.1,47.14
11.1,76.17
11.1,78.04
11.1,81.36
11.1,325.37
11.09,81.45
11.08,81.49
11.08,80.38
11.07,128.4
11.07,355.75
11.07,81.62
11.07,123.49
11.05,81.75
11.05,114.06
11.05,312.33
11.05,110.64
11.04,81.88
11.04,261.14
11.04,109.91
11.03,119.95
11.03,127.5
11.03,94.14
11.03,82.02
11.02,111.64
11.02,127.22
11.02,345.38
11.02,319.65
11.01,82.15
11.01,104.51
11.01,124.85
11.01,356.22
11.01,265.7
11.0,315.82
11.0,107.4
11.0,120.98
11.0,112.88
11.0,120.0
11.0,101.41
11.0,313.4
11.0,107.01
11.0,66.33
11.0,125.35
11.0,130.45
11.0,102.83
11.0,119.76
11.0,113.96
11.0,107.78
11.0,112.13
11.0,120.3
11.0,123.28
11.0,71.54
11.0,35.12
11.0,92.24
11.0,96.8
11.0,83.36
11.0,127.72
11.0,106.44
11.0,122.08
11.0,322.87
11.0,105.24
11.0,83.84
11.0,102.44
11.0,129.62
11.0,109.01
11.0,129.75
11.0,108.78
11.0,94.5
11.0,81.38
11.0,123.02
11.0,111.55
11.0,110.43
11.0,324.68
11.0,309.0
11.0,311.01
11.0,110.52
11.0,99.2
11.0,123.62
11.0,10.76
11.0,82.28
11.0,120.52
10.99,82.41
10.99,359.55
10.97,82.54
10.97,115.78
10.96,107.39
10.96,317.03
10.96,82.67
10.96,100.45
10.94,302.88
10.94,82.81
10.94,122.89
10.94,124.51
10.94,131.72
10.93,312.54
10.93,126.77
10.93,124.56
10.93,82.94
10.93,295.27
10.93,104.18
10.93,90.72
10.92,319.64
10.92,83.07
10.91,304.08
10.91,134.45
10.91,129.31
10.91,141.42
10.9,83.2
10.9,127.76
10.9,110.41
10.9,101.75
10.9,115.35
10.9,116.99
10.9,108.5
10.9,129.22
10.9,122.92
10.9,125.84
10.9,314.12
10.9,124.85
10.9,118.67
10.9,45.79
10.9,315.74
10.9,109.06
10.9,115.72
10.9,125.46
10.9,316.15
10.9,319.37
10.9,123.21
10.9,121.62
10.9,301.4
10.9,310.38
10.9,95.15
10.9,111.75
10.9,125.58
10.9,74.61
10.9,234.76
10.9,118.35
10.9,109.84
10.9,117.5
10.9,87.29
10.9,122.63
10.9,97.47
10.9,123.58
10.9,128.75
10.9,56.93
10.9,114.66
10.9,277.72
10.9,100.59
10.9,121.87
10.9,103.44
10.9,110.82
10.9,123.65
10.9,118.79
10.9,306.85
10.9,103.07
10.9,88.36
10.9,120.7
10.9,106.34
10.9,94.08
10.9,135.19
10.89,113.9
10.89,350.72
10.89,83.33
10.88,123.45
10.88,288.42
10.88,57.16
10.88,295.95
10.88,97.33
10.88,83.46
10.87,122.12
10.87,117.12
10.86,116.94
10.86,125.39
10.86,83.59
10.86,312.23
10.86,131.38
10.85,83.73
10.85,298.85
10.84,47.85
10.84,113.37
10.83,83.86
10.83,125.2
10.83,126.41
10.82,116.81
10.82,103.99
10.82,83.99
10.82,112.38
10.82,354.72
10.82,356.72
10.82,123.73
10.82,331.65
10.81,84.12
10.8,344.88
10.8,126.42
10.8,123.14
10.8,357.16
10.8,126.51
10.8,116.22
10.8,98.9
10.8,117.5
10.8,137.6
10.8,79.14
10.8,329.96
10.8,119.28
10.8,86.45
10.8,134.36
10.8,122.53
10.8,120.47
10.8,122.62
10.8,119.61
10.8,123.47
10.8,120.08
10.8,37.01
10.8,129.68
10.8,120.4
10.8,118.72
10.8,91.98
10.8,81.72
10.8,103.79
10.8,118.42
10.8,140.42
10.8,104.35
10.8,116.95
10.8,125.1
10.8,314.76
10.8,311.05
10.8,108.58
10.8,96.82
10.8,123.14
10.8,304.65
10.8,317.4
10.8,113.76
10.8,99.75
10.8,291.21
10.8,50.91
10.8,117.23
10.8,244.6
10.8,101.66
10.8,120.11
10.8,127.27
10.8,126.46
10.8,149.79
10.8,112.05
10.8,109.05
10.8,116.68
10.8,104.69
10.8,117.58
10.8,103.98
10.8,110.0
10.8,102.47
10.8,111.11
10.8,128.62
10.8,298.94
10.8,306.98
10.8,117.05
10.8,261.08
10.8,308.28
10.8,101.05
10.8,102.61
10.8,98.56
10.8,110.09
10.8,137.57
10.8,101.63
10.8,94.82
10.8,115.88
10.8,108.61
10.8,127.38
10.79,139.68
10.79,84.25
10.79,32.85
10.78,84.38
10.77,134.28
10.77,84.51
10.76,114.44
10.75,84.65
10.75,287.6
10.75,126.47
10.75,131.79
10.74,309.34
10.74,316.4
10.74,127.71
10.74,320.48
10.74,84.78
10.74,132.25
10.73,27.13
10.72,70.46
10.72,84.91
10.71,298.37
10.71,132.0
10.71,117.99
10.71,85.04
10.71,127.25
10.71,113.42
10.71,126.3
10.7,116.51
10.7,125.5
10.7,113.1
10.7,84.16
10.7,125.21
10.7,124.26
10.7,141.44
10.7,298.13
10.7,120.29
10.7,68.4
10.7,84.0
10.7,123.71
10.7,101.26
10.7,81.36
10.7,114.49
10.7,108.78
10.7,317.02
10.7,294.21
10.7,118.36
10.7,114.31
10.7,88.07
10.7,106.92
10.7,109.65
10.7,127.78
10.7,118.73
10.7,115.87
10.7,90.58
10.7,90.52
10.7,317.27
10.7,33.48
10.7,122.09
10.7,77.8
10.7,94.27
10.7,127.1
10.7,110.2
10.7,120.6
10.7,119.15
10.7,102.51
10.7,326.7
10.7,119.35
10.7,109.85
10.7,119.49
10.7,278.28
10.7,138.77
10.7,105.34
10.7,87.18
10.7,122.79
10.7,118.53
10.7,98.58
10.7,58.53
10.7,108.93
10.7,66.9
10.7,85.17
10.69,112.12
10.69,120.35
10.69,279.77
10.68,345.33
10.68,85.3
10.68,87.66
10.68,132.06
10.68,106.02
10.68,100.08
10.68,127.91
10.67,104.18
10.67,85.43
10.66,85.57
10.65,120.5
10.64,115.69
10.64,121.59
10.64,119.07
10.64,85.7
10.63,88.95
10.63,119.28
10.63,85.83
10.63,116.46
10.62,295.32
10.62,106.61
10.62,107.73
10.61,85.96
10.61,302.72
10.6,118.39
10.6,86.09
10.6,118.6
10.6,289.25
10.6,106.67
10.6,111.65
10.6,110.54
10.6,127.27
10.6,86.01
10.6,291.59
10.6,118.49
10.6,125.03
10.6,107.52
10.6,118.33
10.6,118.23
10.6,87.76
10.6,26.3
10.6,132.01
10.6,102.97
10.6,98.65
10.6,20.37
10.6,101.34
10.6,111.96
10.6,120.71
10.6,127.57
10.6,281.9
10.6,307.13
10.6,122.75
10.6,316.81
10.6,112.08
10.6,118.43
10.6,297.67
10.6,109.24
10.6,313.59
10.6,92.76
10.6,116.83
10.6,113.18
10.6,123.59
10.6,85.98
10.6,131.67
10.6,117.75
10.6,293.03
10.6,312.32
10.6,119.58
10.6,87.07
10.6,111.11
10.6,78.73
10.6,114.83
10.6,95.05
10.6,115.12
10.6,20.6
10.6,115.87
10.6,39.63
10.6,117.04
10.6,115.66
10.6,125.9
10.6,125.91
10.6,297.82
10.6,316.28
10.6,105.79
10.6,116.69
10.6,129.38
10.6,118.08
10.6,109.12
10.6,97.16
10.6,20.21
10.6,107.34
10.6,313.58
10.6,122.06
10.59,124.55
10.59,300.35
10.59,103.38
10.59,86.22
10.59,9.79
10.58,111.83
10.57,301.75
10.57,86.35
10.57,119.15
10.57,105.5
10.57,88.37
10.56,128.54
10.56,86.49
10.56,285.29
10.55,124.55
10.55,92.07
10.55,290.5
10.55,328.52
10.55,86.62
10.54,284.43
10.53,107.3
10.53,86.75
10.53,112.92
10.53,130.44
10.53,109.48
10.52,128.64
10.52,112.67
10.52,111.03
10.52,116.19
10.52,346.85
10.52,119.8
10.52,86.88
10.51,130.02
10.51,24.36
10.51,120.48
10.51,117.38
10.51,111.67
10.5,87.01
10.5,318.52
10.5,92.4
10.5,126.19
10.5,102.74
10.5,120.73
10.5,134.21
10.5,323.98
10.5,321.88
10.5,129.1
10.5,276.41
10.5,108.98
10.5,148.73
10.5,152.01
10.5,79.21
10.5,100.07
10.5,117.77
10.5,128.29
10.5,127.15
10.5,119.08
10.5,113.73
10.5,107.33
10.5,128.22
10.5,124.29
10.5,121.78
10.5,107.8
10.5,31.94
10.5,122.19
10.5,126.31
10.5,0.28
10.5,129.75
10.5,321.46
10.5,121.74
10.5,132.52
10.5,119.85
10.5,129.26
10.5,135.68
10.5,127.77
10.5,95.43
10.5,122.47
10.5,321.2
10.5,121.65
10.5,122.52
10.5,124.22
10.5,104.96
10.5,105.52
10.5,125.91
10.5,131.22
10.5,102.59
10.5,51.54
10.5,82.54
10.5,105.84
10.5,105.84
10.5,103.02
10.5,111.38
10.5,98.9
10.5,123.33
10.5,71.47
10.5,68.04
10.5,117.3
10.5,90.9
10.5,106.21
10.5,103.19
10.5,316.17
10.5,122.54
10.5,287.53
10.5,310.61
10.5,287.28
10.5,135.32
10.5,103.53
10.5,109.64
10.5,90.98
10.5,88.78
10.5,84.12
10.5,133.9
10.5,285.03
10.49,126.28
10.49,87.14
10.49,115.01
10.49,94.47
10.48,118.34
10.48,111.85
10.48,87.27
10.48,115.83
10.47,120.35
10.47,122.89
10.46,87.41
10.46,314.32
10.46,302.09
10.46,36.61
10.45,120.42
10.45,106.4
10.45,87.54
10.45,125.56
10.44,109.73
10.44,123.13
10.44,117.37
10.44,282.07
10.43,87.67
10.43,0.41
10.43,86.83
10.42,87.8
10.42,313.9
10.42,128.07
10.42,119.64
10.42,346.26
10.41,87.93
10.41,58.91
10.41,32.89
10.4,256.57
10.4,2.15
10.4,44.12
10.4,117.29
10.4,133.15
10.4,126.45
10.4,117.01
10.4,125.33
10.4,120.77
10.4,303.06
10.4,120.13
10.4,89.91
10.4,103.59
10.4,87.7
10.4,103.8
10.4,64.75
10.4,326.1
10.4,121.36
10.4,316.16
10.4,109.94
10.4,39.89
10.4,307.27
10.4,118.8
10.4,77.92
10.4,128.23
10.4,110.32
10.4,292.76
10.4,120.7
10.4,91.1
10.4,129.51
10.4,113.78
10.4,112.19
10.4,98.1
10.4,137.7
10.4,117.05
10.4,308.55
10.4,106.21
10.4,103.76
10.4,314.78
10.4,309.89
10.4,313.85
10.4,108.72
10.4,317.46
10.4,319.04
10.4,113.56
10.4,116.62
10.4,293.67
10.4,101.84
10.4,84.41
10.4,70.77
10.4,90.32
10.4,98.54
10.4,94.37
10.4,129.25
10.4,116.31
10.4,103.76
10.4,67.19
10.4,93.34
10.4,114.23
10.4,112.02
10.4,119.73
10.4,104.33
10.4,316.31
10.4,19.2
10.4,97.34
10.4,109.59
10.4,124.7
10.4,85.94
10.4,128.87
10.4,117.39
10.4,118.86
10.4,133.21
10.4,37.03
10.4,118.63
10.4,113.26
10.4,124.74
10.4,105.13
10.4,136.58
10.4,104.82
10.4,112.36
10.4,117.17
10.4,116.78
10.4,113.93
10.4,106.81
10.4,312.68
10.4,114.64
10.4,117.17
10.4,90.91
10.4,73.62
10.4,308.28
10.4,104.16
10.4,98.53
10.4,39.23
10.4,235.11
10.4,106.74
10.4,62.15
10.4,121.15
10.39,88.06
10.39,127.91
10.39,129.88
10.39,122.29
10.38,88.19
10.38,105.32
10.37,126.68
10.37,114.2
10.37,46.11
10.37,102.03
10.37,88.33
10.36,122.53
10.36,102.71
10.36,115.15
10.36,130.65
10.35,298.67
10.35,88.46
10.35,132.19
10.35,111.24
10.35,128.67
10.34,130.59
10.34,357.8
10.34,88.59
10.34,116.67
10.33,106.75
10.33,113.09
10.33,97.45
10.32,88.72
10.32,74.75
10.32,32.87
10.32,119.99
10.32,124.59
10.31,105.6
10.31,105.67
10.31,88.85
10.31,120.61
10.3,128.51
10.3,304.76
10.3,81.21
10.3,84.84
10.3,112.61
10.3,312.01
10.3,104.22
10.3,76.8
10.3,72.28
10.3,126.3
10.3,117.0
10.3,321.76
10.3,122.3
10.3,125.96
10.3,123.93
10.3,131.17
10.3,121.24
10.3,125.64
10.3,103.58
10.3,72.66
10.3,92.48
10.3,124.95
10.3,321.56
10.3,116.32
10.3,124.77
10.3,125.76
10.3,74.37
10.3,112.87
10.3,137.9
10.3,119.54
10.3,82.08
10.3,294.25
10.3,308.02
10.3,328.19
10.3,109.24
10.3,92.76
10.3,315.19
10.3,323.15
10.3,107.52
10.3,314.16
10.3,90.85
10.3,102.54
10.3,102.85
10.3,102.51
